1641916938098,1074,-194,200,OK,Thread Group 1-2,text,true,,1271,968,5,5,http://34.77.53.147:3000/graphql,1073,0,0
1641916938129,1044,-194,200,OK,Thread Group 1-4,text,true,,1271,968,5,5,http://34.77.53.147:3000/graphql,1044,0,0
1641916939172,572,-195,200,OK,Thread Group 1-2,text,true,,1746,380,5,5,http://34.77.53.147:3000/,572,0,0
1641916939173,573,-195,200,OK,Thread Group 1-4,text,true,,1746,380,5,5,http://34.77.53.147:3000/,573,0,0
1641916939122,680,-194,200,OK,Thread Group 1-5,text,true,,1271,968,5,5,http://34.77.53.147:3000/graphql,680,0,0
1641916939157,646,-195,200,OK,Thread Group 1-3,text,true,,1746,380,5,5,http://34.77.53.147:3000/,646,0,0
1641916939153,651,-203,200,OK,Thread Group 1-1,text,true,,1746,375,5,5,http://34.77.53.147:3000/,650,0,0
1641916939745,94,-199,200,OK,Thread Group 1-2,text,true,,710,1522,5,5,http://34.77.53.147:3000/graphql,94,0,0
1641916938098,1740,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,3727,2870,5,5,null,1739,2,0
1641916939747,100,-199,200,OK,Thread Group 1-4,text,true,,710,1522,5,5,http://34.77.53.147:3000/graphql,100,0,0
1641916938129,1717,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,3727,2870,5,5,null,1717,1,0
1641916939840,89,-200,200,OK,Thread Group 1-2,text,true,,1349,1771,5,5,http://34.77.53.147:3000/graphql,89,0,0
1641916939848,89,-200,200,OK,Thread Group 1-4,text,true,,1231,1771,5,5,http://34.77.53.147:3000/graphql,88,0,0
1641916939803,169,-195,200,OK,Thread Group 1-5,text,true,,1746,380,5,5,http://34.77.53.147:3000/,133,0,0
1641916939804,198,-199,200,OK,Thread Group 1-3,text,true,,710,1522,5,5,http://34.77.53.147:3000/graphql,198,0,0
1641916939116,885,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,3701,2870,5,5,null,885,1,0
1641916939804,219,-207,200,OK,Thread Group 1-1,text,true,,710,676,5,5,http://34.77.53.147:3000/graphql,219,0,0
1641916938047,1973,,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,,6030,5100,5,5,null,1807,3,0
1641916940003,52,-200,200,OK,Thread Group 1-3,text,true,,1231,1771,5,5,http://34.77.53.147:3000/graphql,52,0,0
1641916939973,126,-199,200,OK,Thread Group 1-5,text,true,,710,1522,5,5,http://34.77.53.147:3000/graphql,126,0,0
1641916939122,975,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,3727,2870,5,5,null,939,2,0
1641916939930,212,-201,200,OK,Thread Group 1-2,text,true,,710,1522,5,5,http://34.77.53.147:3000/graphql,211,0,0
1641916939937,206,-201,200,OK,Thread Group 1-4,text,true,,710,1522,5,5,http://34.77.53.147:3000/graphql,206,0,0
1641916940100,53,-200,200,OK,Thread Group 1-5,text,true,,699,1771,5,5,http://34.77.53.147:3000/graphql,53,0,0
1641916940055,157,-201,200,OK,Thread Group 1-3,text,true,,710,1522,5,5,http://34.77.53.147:3000/graphql,157,0,0
1641916940142,156,-202,200,OK,Thread Group 1-2,text,true,,2234,756,5,5,http://34.77.53.147:3000/,41,0,0
1641916940142,41,-202-0,302,Found,Thread Group 1-2,text,true,,488,381,5,5,http://34.77.53.147:3000/logout,41,0,0
1641916940184,114,-202-1,200,OK,Thread Group 1-2,text,true,,1746,375,5,5,http://34.77.53.147:3000/,113,0,0
1641916940154,146,-201,200,OK,Thread Group 1-5,text,true,,710,1522,5,5,http://34.77.53.147:3000/graphql,146,0,0
1641916940143,191,-202,200,OK,Thread Group 1-4,text,true,,2234,756,5,5,http://34.77.53.147:3000/,43,0,0
1641916940143,43,-202-0,302,Found,Thread Group 1-4,text,true,,488,381,5,5,http://34.77.53.147:3000/logout,43,0,0
1641916940186,148,-202-1,200,OK,Thread Group 1-4,text,true,,1746,375,5,5,http://34.77.53.147:3000/,147,0,0
1641916940213,155,-202,200,OK,Thread Group 1-3,text,true,,2234,756,5,5,http://34.77.53.147:3000/,50,0,0
1641916940213,50,-202-0,302,Found,Thread Group 1-3,text,true,,488,381,5,5,http://34.77.53.147:3000/logout,50,0,0
1641916940264,104,-202-1,200,OK,Thread Group 1-3,text,true,,1746,375,5,5,http://34.77.53.147:3000/,104,0,0
1641916940298,154,-203,200,OK,Thread Group 1-2,text,true,,1746,375,5,5,http://34.77.53.147:3000/,153,0,0
