1641915174643,119,-64,200,OK,Thread Group 1-3,text,true,,45020,400,5,5,http://34.77.53.147:3000/_assets/fonts/RobotoMono-Regular.woff2,43,0,0
1641915173551,1197,,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread Group 1-3,,true,,61943,5244,5,5,null,1046,14,0
1641915174708,68,-59,200,OK,Thread Group 1-5,text,true,,1423,320,5,5,http://34.77.53.147:3000/_assets/svg/icon-cube.svg,67,0,0
1641915174654,188,-66,500,Internal Server Error,Thread Group 1-2,text,false,,1335,393,5,5,http://34.77.53.147:3000/en/Test1,188,0,0
1641915174681,195,-65,200,OK,Thread Group 1-4,text,true,,1516,103007,5,5,http://34.77.53.147:3000/graphql,195,0,0
1641915174777,124,-56,200,OK,Thread Group 1-5,text,true,,1069,331,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-markdown.svg,124,0,0
1641915174763,204,-65,200,OK,Thread Group 1-3,text,true,,1516,103007,5,5,http://34.77.53.147:3000/graphql,204,0,0
1641915174902,143,-64,200,OK,Thread Group 1-5,text,true,,45020,400,5,5,http://34.77.53.147:3000/_assets/fonts/RobotoMono-Regular.woff2,66,0,0
1641915173772,1262,,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread Group 1-5,,true,,61943,5244,5,5,null,1109,11,0
1641915174877,183,-66,500,Internal Server Error,Thread Group 1-4,text,false,,1335,393,5,5,http://34.77.53.147:3000/en/Test1,182,0,0
1641915174843,227,-70,200,OK,Thread Group 1-2,text,true,,2234,772,5,5,http://34.77.53.147:3000/,43,0,0
1641915174843,44,-70-0,302,Found,Thread Group 1-2,text,true,,488,389,5,5,http://34.77.53.147:3000/logout,43,0,0
1641915174894,176,-70-1,200,OK,Thread Group 1-2,text,true,,1746,383,5,5,http://34.77.53.147:3000/,176,0,0
1641915174968,183,-66,500,Internal Server Error,Thread Group 1-3,text,false,,1335,393,5,5,http://34.77.53.147:3000/en/Test1,182,0,0
1641915175072,160,-71,200,OK,Thread Group 1-2,text,true,,1746,383,5,5,http://34.77.53.147:3000/,160,0,0
1641915175045,190,-65,200,OK,Thread Group 1-5,text,true,,1516,103007,5,5,http://34.77.53.147:3000/graphql,190,0,0
1641915175061,174,-70,200,OK,Thread Group 1-4,text,true,,2234,772,5,5,http://34.77.53.147:3000/,39,0,0
1641915175061,39,-70-0,302,Found,Thread Group 1-4,text,true,,488,389,5,5,http://34.77.53.147:3000/logout,39,0,0
1641915175101,134,-70-1,200,OK,Thread Group 1-4,text,true,,1746,383,5,5,http://34.77.53.147:3000/,134,0,0
1641915175233,114,-75,200,OK,Thread Group 1-2,text,true,,444,676,5,5,http://34.77.53.147:3000/graphql,114,0,0
1641915174478,864,,,"Number of samples in transaction : 5, number of failing samples : 1",Thread Group 1-2,,false,,7275,105231,5,5,null,680,5,0
1641915175152,210,-70,200,OK,Thread Group 1-3,text,true,,2234,772,5,5,http://34.77.53.147:3000/,50,0,0
1641915175152,50,-70-0,302,Found,Thread Group 1-3,text,true,,488,389,5,5,http://34.77.53.147:3000/logout,50,0,0
1641915175204,158,-70-1,200,OK,Thread Group 1-3,text,true,,1746,383,5,5,http://34.77.53.147:3000/,157,0,0
1641915175236,225,-66,500,Internal Server Error,Thread Group 1-5,text,false,,1335,393,5,5,http://34.77.53.147:3000/en/Test1,224,0,0
1641915175236,294,-71,200,OK,Thread Group 1-4,text,true,,1746,383,5,5,http://34.77.53.147:3000/,294,0,0
1641915175349,251,-1,200,OK,Thread Group 1-2,text,true,,1746,339,5,5,http://34.77.53.147:3000/,251,0,0
1641915175363,268,-71,200,OK,Thread Group 1-3,text,true,,1746,383,5,5,http://34.77.53.147:3000/,268,0,0
1641915175531,116,-75,200,OK,Thread Group 1-4,text,true,,444,676,5,5,http://34.77.53.147:3000/graphql,116,0,0
1641915174680,962,,,"Number of samples in transaction : 5, number of failing samples : 1",Thread Group 1-4,,false,,7275,105231,5,5,null,826,6,0
1641915175632,83,-75,200,OK,Thread Group 1-3,text,true,,444,676,5,5,http://34.77.53.147:3000/graphql,83,0,0
1641915174762,948,,,"Number of samples in transaction : 5, number of failing samples : 1",Thread Group 1-3,,false,,7275,105231,5,5,null,787,6,0
1641915175461,296,-70,200,OK,Thread Group 1-5,text,true,,2234,772,5,5,http://34.77.53.147:3000/,81,0,0
1641915175461,81,-70-0,302,Found,Thread Group 1-5,text,true,,488,389,5,5,http://34.77.53.147:3000/logout,81,0,0
1641915175543,214,-70-1,200,OK,Thread Group 1-5,text,true,,1746,383,5,5,http://34.77.53.147:3000/,214,0,0
1641915175601,158,-15,200,OK,Thread Group 1-2,text,true,,4282,955,5,5,http://34.77.53.147:3000/graphql,78,0,0
1641915175648,431,-1,200,OK,Thread Group 1-4,text,true,,1746,339,5,5,http://34.77.53.147:3000/,394,0,0
1641915175716,374,-1,200,OK,Thread Group 1-3,text,true,,1746,339,5,5,http://34.77.53.147:3000/,374,0,0
1641915175759,338,-24,200,OK,Thread Group 1-2,text,true,,67005,395,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Medium.woff2,295,0,0
1641915176079,103,-15,200,OK,Thread Group 1-4,text,true,,4282,955,5,5,http://34.77.53.147:3000/graphql,62,0,0
1641915176090,92,-15,200,OK,Thread Group 1-3,text,true,,4282,955,5,5,http://34.77.53.147:3000/graphql,52,0,0
1641915176097,108,-22,200,OK,Thread Group 1-2,text,true,,71609,395,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Italic.woff2,48,0,0
1641915175758,448,-71,200,OK,Thread Group 1-5,text,true,,1746,383,5,5,http://34.77.53.147:3000/,448,0,0
1641915176182,94,-24,200,OK,Thread Group 1-4,text,true,,67005,395,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Medium.woff2,45,0,0
1641915176182,100,-24,200,OK,Thread Group 1-3,text,true,,67005,395,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Medium.woff2,48,0,0
1641915176207,84,-75,200,OK,Thread Group 1-5,text,true,,444,676,5,5,http://34.77.53.147:3000/graphql,83,0,0
1641915175045,1243,,,"Number of samples in transaction : 5, number of failing samples : 1",Thread Group 1-5,,false,,7275,105231,5,5,null,1026,3,0
1641915176206,135,-20,200,OK,Thread Group 1-2,text,true,,66137,396,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Regular.woff2,79,0,0
1641915176276,102,-22,200,OK,Thread Group 1-4,text,true,,71609,395,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Italic.woff2,60,0,0
1641915176284,96,-22,200,OK,Thread Group 1-3,text,true,,71609,395,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Italic.woff2,54,0,0
1641915176291,139,-1,200,OK,Thread Group 1-5,text,true,,1746,339,5,5,http://34.77.53.147:3000/,138,0,0
1641915176341,96,-23,200,OK,Thread Group 1-2,text,true,,66253,393,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Bold.woff2,50,0,0
1641915176379,84,-20,200,OK,Thread Group 1-4,text,true,,66137,396,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Regular.woff2,46,0,0
